ID,LONG,LAT,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREFE,REGIAO5,REGIAO8,NOME_FEIRA,REGISTRO,LOGRADOURO,NUMERO,BAIRRO,REFERENCIA
700,-46459885,-23633144,355030875000069,3550308005277,77,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,JARDIM SAO FRANCISCO,1215-7,RUA MORRO DAS PEDRAS,S/N,JD SAO FRANCISCO,
701,-46497642,-23614605,355030876000117,3550308005209,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,MASCARENHAS DE MORAES,5079-2,RUA TTE GODOFREDO CERQUEIRA LEITE,213.000000,JD SAPOPEMBA,AV.SAPOPEMBA (ALT.11000)
702,-46411709,-23488736,355030844000035,3550308005245,43,JARDIM HELENA,23,SAO MIGUEL,Leste,Leste 2,JARDIM MAIA,3124-0,RUA FRANCISCO ANTONIO MEIRA,S/N,JD MAIA,RUA ARVORE DO VIAJANTE
703,-46485183,-23533286,355030805000021,3550308005146,05,ARTUR ALVIM,21,PENHA,Leste,Leste 1,JARDIM NORDESTE,5044-0,AV MARAIAL,323.000000,JD NORDESTE,ENTRE PCA ARAMA E NEROPOLIS
704,-46599907,-23563314,355030853000039,3550308005018,54,MOOCA,25,MOOCA,Leste,Leste 1,MOOCA,7007-6,RUA TABAJARAS,S/N,MOOCA,TV RUA ESEQUIEL RAMOS
705,-46740955,-23642468,355030846000286,3550308005228,45,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,VILA DAS BELEZAS,7076-9,RUA BERNARDINO ESTAZIONE,,VL DAS BELEZAS,TV ES DE ITAPECERICA DA SERRA
706,-46623335,-23610478,355030827000070,3550308005044,27,CURSINO,13,IPIRANGA,Sul,Sul 1,PORONGABA,3064-3,RUA MATIAS TEIXEIRA,165.000000,BOSQUE DA SAUDE,TV RUA ITABORAI
707,-46548001,-23529394,355030859000117,3550308005071,60,PENHA,21,PENHA,Leste,Leste 1,VILA CAREZZI,7031-9,RUA GENERAL SOCRATES,32.000000,PENHA,RUA ARACATINS CIRILO ABREU
708,-46526362,-23510445,355030818000184,3550308005073,18,CANGAIBA,21,PENHA,Leste,Leste 1,RUI BARBOSA,5106-3,AV DA JUSTICA,3.000000,VL RUI BARBOSA,AV 24 DE FEVEREIRO
709,-46528156,-23580624,355030885000104,3550308005079,87,VILA FORMOSA,26,ARICANDUVA-FORMOSA-CARRAO,Leste,Leste 1,VILA CRUZEIRO,7088-2,RUA MARIA FRANCISCA DO NASCIMENTO,12.000000,VL CRUZEIRO,TV ES BARREIRA GRANDE
710,-46618993,-23613291,355030827000028,3550308005044,27,CURSINO,13,IPIRANGA,Sul,Sul 1,JAGUARI,5022-9,PC BRAS GONCALVES,308.000000,JD DA SAUDE,FINAL BOSQUE SAUDE
711,-46564575,-23475745,355030839000101,3550308005070,38,JACANA,6,JACANA-TREMEMBE,Norte,Norte 2,EDU CHAVES,5040-7,RUA LILIENTAL,317.000000,TUCURUVI,TV AV EDU CHAVES
712,-46643258,-23496537,355030870000147,3550308005065,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,IMIRIM,7020-3,RUA FRANCISCA BIRIBA,S/N,IMIRIM,TV AV IMIRIM
713,-46442744,-23525336,355030837000111,3550308005201,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,ITAQUERA III,7370-9,RUA DAVID D FERREIRA,,ITAQUERA,VIADUTO JACU PESSEGO
714,-46411665,-23588875,355030825000276,3550308005273,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,COHAB SANTA ETELVINA IIA,7192-7,AV NASCER DO SOL,S/N,STA ETELVINA COHAB,
715,-46655786,-23663693,355030822000116,3550308005164,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,CIDADE ADEMAR,4078-9,RUA VISCONDE DE STA ISABEL,S/N,CID ADEMAR,MARGENS DA AV CUPECE
716,-46640237,-23552739,355030866000080,3550308005002,67,REPUBLICA,9,SE,Centro,Centro,ANHANGABAU,1192-4,RUA SANTO AMARO,S/N,BELA VISTA,AGUIAR BARROS E FCA MIQUELINA
717,-46392697,-23544840,355030896000141,3550308005260,47,LAJEADO,28,GUAIANASES,Leste,Leste 2,JARDIM FRANGANIELO,1274-2,RUA GASPAR SARDINHA,,LAGEADO,
718,-46462579,-23623346,355030875000026,3550308005211,77,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,JARDIM ESTER,3093-7,AV MENDONCA E VASCONCELOS,108.000000,JD ESTER,TV ES SAPOPEMBA ALTURA 21000
719,-46700139,-23518050,355030848000030,3550308005058,48,LAPA,8,LAPA,Oeste,Oeste,CENTRAL PARK LAPA,7390-3,RUA DOM ROMEU ALBERTI,,LAPA DE BAIXO,RUA WILLIAN SPEERS
720,-46663510,-23508324,355030821000126,3550308005030,21,CASA VERDE,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 1,PARQUE SOUZA ARANHA,4194-7,RUA MOURAO VIEIRA,,PARQUE SOUZA ARANHA,RUA REIMS
721,-46692185,-23660161,355030816000068,3550308005171,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,JARDIM NOVE DE JULHO,6155-7,RUA DAS CAPITANIAS,S/N,JD NOVE DE JULHO,RUA DR PAULO DE QUEIROZ
722,-46793090,-23599800,355030865000088,3550308005239,66,RAPOSO TAVARES,10,BUTANTA,Oeste,Oeste,JARDIM JOAO XXIII,3104-6,AV VATICANO,19.000000,JD JOAO XXIII,S/INFOR
723,-46545577,-23521495,355030859000135,3550308005071,60,PENHA,21,PENHA,Leste,Leste 1,PRACA DO CERQUILHO,6390-8,PC DANILO JOSE FERNANDES,,PENHA,PENHA
724,-46439359,-23554465,355030847000092,3550308005263,46,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,CARLOS ALBACINI,5401-1,RUA CARLOS ALBACINI,,JOSE BONIFACIO,ABAST
725,-46733952,-23444157,355030842000010,3550308005187,41,JARAGUA,2,PIRITUBA,Norte,Norte 1,COHAB PAULISTANO,7200-1,RUA VALE DO SOL,,PARADA DE TAIPAS,CJ HAB PAULISTANO
726,-46692967,-23737043,355030830000422,3550308005283,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,PQUE AMERICA,1161-4,RUA BENEDITO MARCELLO,S/N,PQ SAO PAULO,
727,-46667705,-23659594,355030822000186,3550308005169,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,VILA FILOMENA,5077-6,RUA JOAO GOMES BATISTA,419.000000,JD CIDALIA,AV.CUPECE
728,-46544651,-23527407,355030859000119,3550308005071,60,PENHA,21,PENHA,Leste,Leste 1,NOSSA SENHORA DE FATIMA,6029-1,PC MARIA HELENA BONELLI PALMA,143.000000,VILA RUI BARBOSA,S/INFOR
729,-46614841,-23449132,355030881000048,3550308005134,83,TREMEMBE,6,JACANA-TREMEMBE,Norte,Norte 2,VILA ALBERTINA,1212-2,RUA MAESTRO BORTOLUCCI,S/N,VL ALBERTINA,AV SEN JOSE ERMIRIO DE MORAES
730,-46444964,-23625060,355030875000109,3550308005278,77,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,JARDIM SANTO ANDRE,3157-7,RUA AFONSO FURTADO DE CASTRO,,JARDIM SANTO ANDRE,
731,-46403632,-23547331,355030831000059,3550308005264,31,GUAIANASES,28,GUAIANASES,Leste,Leste 2,JARDIM NOVA SAPOPEMBA,1237-8,RUA CARLO COCCIA,,JD NOVA SAPOPEMBA,
732,-46682070,-23679439,355030816000006,3550308005170,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,VILA ARRIETE,6080-1,RUA ORLANDO PINTO RIBEIRO,277.000000,VL ARRIETE,SUPER MERCADO BARATEIRO
733,-46754972,-23396934,355030861000092,3550308005242,62,PERUS,1,PERUS,Norte,Norte 1,VILA FANTON,1230-0,RUA FELIPE CARDOSO CAMPOS,S/N,VL FANTON,CJ RES DO CDHU
734,-46472347,-23505044,355030887000131,3550308005195,89,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,VILA MONTE SANTO,7218-4,RUA QUILOMBO DO AMBROSIO,S/N,VL MONTE SANTO,
735,-46790462,-23583698,355030865000159,3550308005240,66,RAPOSO TAVARES,10,BUTANTA,Oeste,Oeste,RAPOSO TAVARES,1129-0,RUA GABRIEL DE CARVALHO,,JD BOA VISTA,RODOVIA RAPOSO TAVARES KM 18
736,-46673104,-23669704,355030816000114,3550308005170,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,JARDIM CONSORCIO,6076-3,RUA JOAO BATISTA DI VITORIANO,150.000000,JD CONSORCIO,JARDIM CONSORCIO
737,-46749603,-23413071,355030861000057,3550308005243,62,PERUS,1,PERUS,Norte,Norte 1,VILA HELIOPOLIS,7224-9,RUA EMBU DE HELIOPOLIS,,HELIOPOLIS,COMUN HELIOPOLIS
738,-46683896,-23501452,355030850000067,3550308005061,50,LIMAO,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 1,VILA CAROLINA,4019-3,RUA ANTONIO MUNHOS BONILHA,235.000000,VL CAROLINA,TV AV DEPUTADO EMILIO CARLOS
739,-46545154,-23541060,355030820000049,3550308005077,20,CARRAO,26,ARICANDUVA-FORMOSA-CARRAO,Leste,Leste 1,VILA CARRAO,1031-6,RUA COMEN GIL PINHEIRO,325.000000,VL CALIFORNIA,VIADUTO VILA CARRAO
740,-46617851,-23578771,355030890000164,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,ANDRE BOTELHO,6010-0,RUA MARIZ E BARROS,316.000000,ACLIMACAO,PRACA SAO FRANCISCO DA GLORIA
741,-46515046,-23583043,355030804000097,3550308005151,04,ARICANDUVA,26,ARICANDUVA-FORMOSA-CARRAO,Leste,Leste 1,VILA RICA,1049-9,RUA PROF ALZIRA DE O GILIOLI,1817.000000,VL RICA,CENTRO ESPORTIVO MUNICIPAL
742,-46613705,-23448080,355030881000137,3550308005134,83,TREMEMBE,6,JACANA-TREMEMBE,Norte,Norte 2,VILA ALBERTINA,5053-9,RUA ELIAS DE SOUZA PINTO,S/N,VL ALBERTINA,COM ARMANDO PEREIRA
743,-46643692,-23471820,355030851000051,3550308005128,51,MANDAQUI,5,SANTANA-TUCURUVI,Norte,Norte 2,HERISON,7092-0,RUA HERISON,S/N,LAUZANE PAULISTA,TV AV PAR PINTO LAUZ PAULISTA
744,-46488436,-23489359,355030828000069,3550308005139,28,ERMELINO MATARAZZO,22,ERMELINO MATARAZZO,Leste,Leste 2,JARDIM VERONIA,7128-5,RUA ANTONIO LEITE PENTEADO,S/N,JD VERONIA,AV WENCESLAU GUIMARAES
745,-46689528,-23605785,355030835000183,3550308005103,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,BREJO ALEGRE,3027-9,RUA INDIANA,1428.000000,STO AMARO,AV SANTO AMARO
746,-46690174,-23736523,355030830000279,3550308005283,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,JARDIM EDA,3040-6,RUA JOSE ANTUNES CERDEIRA,S/N,PQ AMERICA,SUPERMERCADO ESPINHERA
747,-46705090,-23683918,355030879000015,3550308005220,81,SOCORRO,19,CAPELA DO SOCORRO,Sul,Sul 2,VILA FRIBURGO,7077-7,AV BERNA,228.000000,VL FRIBURGO,N. 1234 ES DO RIO BONITO
748,-46710266,-23634463,355030871000041,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,SANTO AMARO,6360-6,AV PROF ALCEU MAYNARD ARAUJO,,VARZEA DE BAIXO,
749,-46612636,-23573835,355030834000094,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,VILA MONUMENTO,4009-6,RUA GUINLE C/ FREDERICO V MARTIUS,95.000000,VL MONUMENTO,TRAVESSA RUA MARIANO PROCOPIO
750,-46669106,-23693237,355030858000127,3550308005213,59,PEDREIRA,16,CIDADE ADEMAR,Sul,Sul 2,JARDIM UBIRAJARA,4076-2,AV BATISTA MACIEL,313.000000,JD UBIRAJARA,RUAS ZIKE TUMA E ANTONIO CAMPO
751,-46636897,-23526842,355030809000009,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,TIRADENTES,5003-2,RUA ANTONIO CORUJA,67.000000,BOM RETIRO,TV DA RUA GUARANI
752,-46653955,-23499693,355030821000003,3550308005062,21,CASA VERDE,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 1,PARQUE PERUCHE,1020-0,RUA CARLOS BELMIRO CORREA,461.000000,PQ PERUCHE,AGUAS VIRTUOSAS E STA EUDOXIA
753,-46664493,-23544602,355030826000007,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,PACAEMBU,6008-9,PC CHARLES MULLER,S/N,PACAEMBU,ESTADIO MUN P.M.CARVALHO
754,-46575289,-23493216,355030892000026,3550308005068,94,VILA MEDEIROS,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,VILA SABRINA,6041-0,RUA GEOLANDIA,1236A,VL SABRINA,RUA JOSE ANTONIO DA SILVA
755,-46658504,-23483093,355030821000105,3550308005062,21,CASA VERDE,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 1,MANDIBA,6054-2,RUA LASAR SEGAL,409.000000,FREGUESIA DO O,TV AV IMIRIM
756,-46400467,-23550881,355030831000042,3550308005264,31,GUAIANASES,28,GUAIANASES,Leste,Leste 2,JARDIM SOARES,4181-5,RUA INACIO MOREIRA,,JARDIM SOARES,RUA CASTELO DE LECA
757,-46594628,-23594532,355030834000078,3550308005084,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,AURI VERDE,5020-2,RUA CAMPANTE,81.000000,VL CARIOCA,RUAS AMADIS
758,-46463732,-23520095,355030837000205,3550308005199,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,VILA RAMOS,6128-0,AV AUGUSTO ANTUNES,S/N,VL RAMOS,
759,-46561261,-23530646,355030880000058,3550308005036,82,TATUAPE,25,MOOCA,Leste,Leste 1,MARANHAO,3024-4,RUA MATEUS GOMES,S/N,TATUAPE,TATUAPE
760,-46656050,-23651490,355030838000039,3550308005097,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,SANTA CATARINA,5042-3,RUA FRANKLIN MAGALHAES,273.000000,STA CATARINA,TV AV SANTA CATARINA
761,-46711776,-23573764,355030812000113,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,JARDIM RAPOSO TAVARES,7184-6,AV CAXINGUI,S/N,JD RAPOSO TAVARES,VITAL BRASIL E RAPOSO TAVARES
762,-46418016,-23528378,355030896000070,3550308005257,47,LAJEADO,28,GUAIANASES,Leste,Leste 2,JARDIM CELIA,7103-0,RUA JOAQUIM MIGUEL DUTRA,237.000000,JD CELIA,TV ESTRADA DO LAGEADO 5600
763,-46713051,-23472447,355030863000125,3550308005115,64,PIRITUBA,2,PIRITUBA,Norte,Norte 1,SERRA DO CACHIMBO,6170-0,RUA SERRA DO CACHIMBO,S/N,JARDIM VITORIA,PIRITUBA
764,-46631028,-23556748,355030849000097,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,SAO PAULO,4001-0,RUA DR PEDRO SEVERIANO,S/N,LIBERDADE,BAIXOS VIADUTO DO GLICERIO
765,-46625707,-23564898,355030849000021,3550308005007,49,LIBERDADE,9,SE,Centro,Centro,CAMBUCI,6001-1,RUA VITORIO EMANUEL,312.000000,CAMBUCI,TV DA RUA LAVAPES
766,-46527948,-23585515,355030876000314,3550308005155,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,COLORADO,3080-5,RUA PEDRO VITORATO,474.000000,JD COLORADO,JD COLORADO VILA PRUDENTE
767,-46506392,-23588006,355030804000111,3550308005151,04,ARICANDUVA,26,ARICANDUVA-FORMOSA-CARRAO,Leste,Leste 1,COHAB BARREIRA GRANDE,7118-8,AV RUFINO FERNANDES INIVARRI,S/N,BARREIRA GRANDE,COHAB INOCOOP
768,-46688328,-23532536,355030860000208,3550308005057,61,PERDIZES,8,LAPA,Oeste,Oeste,ALTO DE VILA POMPEIA,4013-4,RUA TAVARES BASTOS,901.000000,VL POMPEIA,RUA BARAO DO BANANAL
769,-46694256,-23532317,355030848000070,3550308005059,48,LAPA,8,LAPA,Oeste,Oeste,AGUA BRANCA,5025-3,RUA SILVEIRA RODRIGUES C/ MARIO,38.000000,VL ROMANA,VESPASIANO E JESUINO BANDEIRA
770,-46746025,-23478786,355030863000088,3550308005113,64,PIRITUBA,2,PIRITUBA,Norte,Norte 1,SANTA MONICA,1390-0,RUA AMILCAR DE MAGALHAES,,PIRITUBA,
771,-46474816,-23599795,355030873000039,3550308005206,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,MARIA CURSI,4071-1,RUA DOMIZIANO ROSSI,587.000000,SAO MATEUS,MARIA CURSI C AURELIANO ARRUDA
772,-46643051,-23564718,355030807000052,3550308005010,07,BELA VISTA,9,SE,Centro,Centro,PIO XII,5137-3,RUA PIO XII,S/N,BELA VISTA,ENTRE RUAS ARTUR PRADO E MARTI
773,-46500000,-23545665,355030805000130,3550308005149,05,ARTUR ALVIM,21,PENHA,Leste,Leste 1,VILA NHOCUNE,4113-0,RUA MADRE LUISA DOS ANJOS,25.000000,VL NHOCUNE,PONTO FINAL ONIBUS V.NHOCUNE
774,-46727242,-23521813,355030888000033,3550308005107,90,VILA LEOPOLDINA,8,LAPA,Oeste,Oeste,VILA LEOPOLDINA,5036-9,RUA ALIANCA LIBERAL,603.000000,VL LEOPOLDINA,RUA GUAIPA
775,-46722356,-23769103,355030855000013,3550308005299,56,PARELHEIROS,20,PARELHEIROS,Sul,Sul 2,BALNEARIO SAO JOSE,7248-6,RUA UIRAPURU DO SERTAO,,PARELHEIROS,
776,-46782964,-23691715,355030843000386,3550308005293,42,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,PARQUE NOVO SANTO AMARO,4140-8,RUA ALBERTO BORGES SOVERAL,S/N,PQ NOVO STO AMARO,PORT 06/94
777,-46711282,-23651192,355030871000064,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,SANTO AMARO,1090-1,AV MARIO LOPES LEAO,700.000000,STO AMARO,PRACA FLORIANO PEIXOTO
778,-46510428,-23543714,355030891000016,3550308005076,93,VILA MATILDE,21,PENHA,Leste,Leste 1,VILA TALARICO,3075-9,RUA BENTO QUIRINO,399.000000,VL TALARICO,GARAGEM ONIBUS VILA ESPERANCA
779,-46752485,-23436017,355030842000152,3550308005185,41,JARAGUA,2,PIRITUBA,Norte,Norte 1,VILA AURORA,3158-5,RUA ALEIXOS JAFET,,VILA AURORA,RUA LORENZO LATORRE
780,-46762844,-23677695,355030843000195,3550308005226,42,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,JARDIM IMBE,7111-0,RUA ERASMUS GRASSER,,JD IMBE,TV AV M BOI MIRIM
781,-46637592,-23537773,355030866000108,3550308005003,67,REPUBLICA,9,SE,Centro,Centro,SANTA EFIGENIA,1175-4,RUA DOS ANDRADAS C/ TIMBIRAS,S/N,STA EFIGENIA,AV IPIRANGA E R AURORA
782,-46618724,-23491918,355030870000080,3550308005064,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,JARDIM SAO PAULO,6021-6,RUA PROF JOAQUIM OZORIO DE AZEVEDO,S/N,JD SAO PAULO,AV LEONCIO DE MAGALHAES
783,-46611898,-23488030,355030870000207,3550308005064,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,CABUCU,4101-7,RUA MARIA DO CARMO SENE,S/N,VL PAULICEIA,TV AV PAULICEIA
784,-46578323,-23504090,355030889000072,3550308005034,91,VILA MARIA,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,ALTO DE VILA MARIA,1025-1,RUA KANEDA,304.000000,JD JAPAO,PRACA CIANORTE
785,-46475418,-23612333,355030873000115,3550308005206,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,JARDIM VERA CRUZ NOTURNA,3162-3,AV SAPOPEMBA,,SAO MATEUS,RUA JULIO CEZAR MOREIRA
786,-46614915,-23526757,355030856000003,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,CACHOEIRA,3073-2,RUA CAP MOR PASSOS,225.000000,PARI,TV DA RUA CACHOEIRA
787,-46762128,-23633003,355030817000011,3550308005235,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,JARDIM CATANDUVA,5073-3,RUA DR RENATO BUENO NETO,,JD CATANDUVA,
788,-46596652,-23496185,355030892000177,3550308005067,94,VILA MEDEIROS,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,CRISTOVAM LINS,1060-0,RUA LUCIANO BROINIZZI C JAPI,191.000000,VL EDE,ESTRADA DA CONCEICAO
789,-46742590,-23614128,355030894000190,3550308005178,96,VILA SONIA,10,BUTANTA,Oeste,Oeste,PORTAL DO MORUMBI,6104-2,RUA ISAAC ALBENIZ C/ FRANCO ALFANO,,MORUMBI,AV JUARES TAVORA
790,-46648755,-23538625,355030869000065,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,SANTA CECILIA,1011-1,RUA SEBASTIAO PEREIRA,553.000000,STA CECILIA,RUA JAGUARIBE E ALAMEDA BARROS
791,-46746080,-23509975,355030840000001,3550308005109,39,JAGUARA,8,LAPA,Oeste,Oeste,VILA JAGUARA,1056-1,RUA PEDRO HENRIQUE DE O BRAGANCA,,VL JAGUARA,PC ROCHA FALCAO 21
792,-46661870,-23632354,355030815000112,3550308005100,15,CAMPO BELO,14,SANTO AMARO,Sul,Sul 2,JARDIM AEROPORTO,5002-4,RUA TAPES,683.000000,JD AEROPORTO,ESQ R CARLOS PINTO ALVES
793,-46681768,-23450110,355030811000178,3550308005190,11,BRASILANDIA,3,FREGUESIA-BRASILANDIA,Norte,Norte 1,JARDIM DO RECANTO,1254-8,RUA ARARIPIRA,,JARDIM DO RECANTO,
794,-46434457,-23546465,355030847000007,3550308005261,46,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,COHAB II,1134-7,PC BOM PASTOR,387.000000,ITAQUERA,GIOVANI QUADRI E GIACOMO QUIRI
795,-46568459,-23571230,355030801000004,3550308005041,01,AGUA RASA,25,MOOCA,Leste,Leste 1,VILA EMA,3052-0,RUA DR JOAO BIZARRO DA NAVE,S/N,VL EMA,PROXIMO AO LARGO SANTA CLARA
796,-46571353,-23561803,355030801000031,3550308005039,01,AGUA RASA,25,MOOCA,Leste,Leste 1,PANTOJO,6018-6,RUA BOM JESUS,S/N,ALTO DA MOOCA,PROXIMO LARGO AGUA RASA
797,-46609075,-23646610,355030868000188,3550308005089,69,SACOMA,13,IPIRANGA,Sul,Sul 1,PARQUE BRISTOL,6068-2,AV JOSE CAETANO DA ROCHA,93.000000,PQ BRISTOL,TV RUA PADRE ARLINDO VIEIRA
798,-46454593,-23551556,355030837000223,3550308005202,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,CARMOSINA,6105-0,RUA SAO FELIX DO PIAUI,1057.000000,VL CARMOSINA,TV R F XAVIER ANT D JULIA
799,-46601622,-23508266,355030886000007,3550308005031,88,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,VILA GUILHERME,7012-2,RUA MARIETA DA SILVA,112.000000,VL GUILHERME,TV RUA CHICO PONTES
800,-46690880,-23536641,355030860000176,3550308005057,61,PERDIZES,8,LAPA,Oeste,Oeste,ALTO DE VILA POMPEIA,7019-0,RUA BARAO DO BANANAL C COARI,1865.000000,VL POMPEIA,PROXIMO HOSPITAL SAO CAMILO
801,-46498465,-23613050,355030876000052,3550308005209,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,JARDIM SAPOPEMBA,3112-7,RUA JOAO LOPES DE LIMA,300.000000,JD SAPOPEMBA,TV AV SAPOPEMBA ALTURA 13000
802,-46540513,-23555449,355030820000016,3550308005078,20,CARRAO,26,ARICANDUVA-FORMOSA-CARRAO,Leste,Leste 1,VILA SANTA IZABEL,5034-2,RUA PIRAMBOIA,463.000000,VL STA IZABEL,TV RUA XIRIRICA
803,-46599345,-23546378,355030853000057,3550308005017,54,MOOCA,25,MOOCA,Leste,Leste 1,TOLEDO BARBOSA,1006-5,RUA BELARMINO MATOS,S/N,QUARTA PARADA,VIADUTO GUADALAJARA
804,-46443945,-23497486,355030874000088,3550308005196,76,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,VILA SILVESTRE,3142-9,AV ANTONIO BERNARDO SILVESTRE,S/N,VL SAO SILVESTRE,
805,-46687389,-23717248,355030823000032,3550308005217,23,CIDADE DUTRA,19,CAPELA DO SOCORRO,Sul,Sul 2,VILA SAO BENEDITO,4077-0,RUA JOSE BONIFACIO FILHO,,CID DUTRA,AV FRUTUOSO
806,-46380902,-23514548,355030836000325,3550308005254,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,CDHU ITAIM PAULISTA,1264-5,RUA MANOEL RODRIGUES SANTIAGO,10.000000,ITAIM PAULISTA,CDHU ITAIM PAULISTA
807,-46443441,-23528854,355030837000075,3550308005201,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,VILA BRASIL,4161-0,RUA CANDIDO DE GODOI,S/N,VL BRASIL,R DAMASIO PINTO
808,-46613172,-23506368,355030886000032,3550308005031,88,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,JACUNA,5023-7,RUA GUARACININGA,193.000000,VL GUILHERME,TV RUA JACUNA
809,-46695103,-23692377,355030823000174,3550308005217,23,CIDADE DUTRA,19,CAPELA DO SOCORRO,Sul,Sul 2,VILA DA PAZ,1173-8,RUA INACIO DE ALMEIDA ARRUDA,S/N,VILA DA PAZ,RIO BONITO C PEDRO A LEMOS
810,-46776674,-23674371,355030819000051,3550308005232,19,CAPAO REDONDO,17,CAMPO LIMPO,Sul,Sul 2,JARDIM JANGADEIRO,3100-3,RUA ROSARIO SCAMARTI,,JD JANGADEIRO,TV RUA ROSARIO ESCARNADI
811,-46688100,-23615375,355030835000118,3550308005050,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,BROOKLIN PAULISTA,6063-1,RUA GODOI COLACO,1016.000000,BROOKLIN PAULISTA,AV MORUMBI E R ALVARO RODRIGUE
812,-46645004,-23610114,355030877000014,3550308005048,79,SAUDE,12,VILA MARIANA,Sul,Sul 1,IRERE,7048-3,AV JOSE MARIA WITAKER,S/N,VL CLEMENTINO,ENTRE SENA MADUREIRA
813,-46679084,-23601517,355030835000014,3550308005102,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,VILA UBERABINHA,6045-3,RUA BALUARTE,514.000000,VL OLIMPIA,AV CARDOSO MELO E ANDRADE PER.
814,-46535147,-23542249,355030820000028,3550308005078,20,CARRAO,26,ARICANDUVA-FORMOSA-CARRAO,Leste,Leste 1,TIUBA,3402-9,RUA TIUBA,,VL MANCHESTER,
815,-46782803,-23641800,355030817000245,3550308005236,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,JARDIM MARIA SAMPAIO,7085-8,RUA ANTONIO VIEGAS DE ATAIDE,S/N,JD MARIA SAMPAIO,TV RUA MAL JOAO CARLOS BARRETO
816,-46759079,-23628473,355030817000057,3550308005234,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,JARDIM OLINDA,7241-9,RUA CARDOSO MOREIRA,,JARDIM OLINDA,RUA JOAO FRANCO LEITE
817,-46639156,-23593366,355030890000059,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,VILA CLEMENTINO,5012-1,RUA CEL LISBOA C/ ESTADO DE ISRAEL,S/N,PLANALTO PAULISTA,RUA SENA MADUREIRA
